OBJECTID,LONGITUDE,LATITUDE,SLIDE_NO,DEPTH,GEOLOGY,STRUCTURE,ABSTRACT,CITATION,LENGTH,WIDTH,HEIGHT,LS_AREA,TRIGGERING,REMARKS,LS_VOLUME,ALERT,STATE,DISTRICT,TOPOSHEET,SLIDE_NAME,ACTIVITY,STYLE,INITIATION,PHOTOS,REPORT,IMAGE_LAND,REPORT_LAN,NH_SH_LOCA,RUNOUT_DIS,MATERIAL_T,MOVEMENT_T,MOVEMENT_R,DISTRIBUTI,FAILURE_ME,REACTIVATI,REACTIVA_1,REACTIVA_2,GEOMORPHOL,HYDROLOGIC,LANDUSE_LA,PERSONS_DE,PEOPLE_AFF,LIVESTOCK_,COMMUNICAT,LANDUSE_AF,PRE_REMEDI,INFRASTRUC,GEOSCIENTI,Year,Location,Coordinate,layer,path
5806,76.13580600,11.50579400,KRL/WAY/58A02/2015/85,1.50000000,Charnockite,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",65.00000000,20.00000000,50.00000000,1020.00000000,Rainfall,,1530.00000000,,Kerala,Wayanad,58A02,Tea Estate-Soochipara Rd,Active,Single,0,,,,,Mepadi-Churalmala Road,0.00000000,Rock cum Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dry,Low Height Plantation,,,,,Agriculture,Retaining wall along with proper drainage outlet,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5966,76.13578300,11.51920600,KRL/WAY/58A02/2015/86,1.50000000,Charnockite,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",60.00000000,30.00000000,0.00000000,1485.00000000,Rainfall,,2227.50000000,,Kerala,Wayanad,58A02,Kalladi,Active,Single,2008,,,,,Mepadi-Churalmala Road,0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Thick vegetation,,,,Road damage,,Retaining wall along with proper drainage outlet,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5970,76.16929400,11.52485300,KRL/WAY/58A02/2015/90,1.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",35.00000000,30.00000000,30.00000000,1050.00000000,Rainfall,,1575.00000000,,Kerala,Wayanad,58A02,Vallateri village road,Dormant,Single,0,,,,,"-",0.00000000,Debris,Slide,Rapid,Advancing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Moderate vegetation,,,,,,Aforestation,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5804,76.14522200,11.52527500,KRL/WAY/58A02/2015/83,2.00000000,Charnockite,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",250.00000000,120.00000000,150.00000000,22000.00000000,Rainfall,,44000.00000000,,Kerala,Wayanad,58A02,Thanjirodu,Active,Single,2009,,,,,"-",0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Dry,Moderate vegetation,,"2",,,Agriculture,,2 Houses,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5969,76.16323100,11.52618100,KRL/WAY/58A02/2015/89,1.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",50.00000000,25.00000000,40.00000000,1250.00000000,Rainfall,,1875.00000000,,Kerala,Wayanad,58A02,Vallateri road,Dormant,Single,0,,,,,"-",60.00000000,Debris,Slide,Rapid,Widening,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Flowing,Moderate vegetation,,,,,,Tea cultivations,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5968,76.15440600,11.52625800,KRL/WAY/58A02/2015/88,1.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",70.00000000,30.00000000,50.00000000,2100.00000000,Rainfall,,3150.00000000,,Kerala,Wayanad,58A02,Kanthapara1,Dormant,Single,2009,,,,,"-",0.00000000,Rock cum Debris,Slide,Rapid,Widening,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Moderate vegetation,"1",,,,,Aforestation,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5805,76.14401900,11.52658900,KRL/WAY/58A02/2015/84,2.50000000,Charnockite,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",250.00000000,80.00000000,100.00000000,14000.00000000,Rainfall,,35000.00000000,,Kerala,Wayanad,58A02,Thanjirodu1,Active,Single,2009,,,,,"-",0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Dry,Moderate vegetation,,,,,Agriculture,,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5967,76.15715600,11.52815000,KRL/WAY/58A02/2015/87,0.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",30.00000000,10.00000000,25.00000000,300.00000000,Rainfall,,150.00000000,,Kerala,Wayanad,58A02,Kanthapara,Active,Single,0,,,,,"-",0.00000000,Rock,Fall,Rapid,Advancing,,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Moderate vegetation,,,,,,,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25366,76.14000000,11.53027700,KL/WYD/58A02/2018/64,1.00000000,Charnockite,,,,8.00000000,4.00000000,7.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Nellimunda,Active,Single,0,,,"0",,Meppadi-Nellimunda-Arrapetta road,4.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dry,Tea plantation,,,,Road blocked,Tea plantation,Toe has to be protected with random rubble wall /gabion wall. Precarious boulders has to be removed from the slide area with easing of slope is recommended.,,"pore water pressure, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5595,76.18771900,11.53110800,KRL/WAY/58A02/2015/92,1.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",60.00000000,20.00000000,40.00000000,1200.00000000,Rainfall,,1800.00000000,,Kerala,Wayanad,58A02,Rippon tea estate,Dormant,Single,2012,,,,,Pichen-Noufal Road,0.00000000,Debris,Slide,Rapid,Widening,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Low Height Plantation,,,,,,Aforestation,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5594,76.18261400,11.53163600,KRL/WAY/58A02/2015/91,2.00000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",75.00000000,30.00000000,50.00000000,2250.00000000,Rainfall,,4500.00000000,,Kerala,Wayanad,58A02,Vallateri Pudukkod road,Dormant,Single,0,,,,,Pichen-Noufal Road,80.00000000,Debris,Slide,Rapid,Advancing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Flowing,Low Height Plantation,,,,,,Aforestation,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5599,76.22844700,11.53419400,KRL/WAY/58A02/2015/96,2.00000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",200.00000000,70.00000000,100.00000000,14000.00000000,Rainfall,,28000.00000000,,Kerala,Wayanad,58A02,Nellimala-1,Dormant,Single,2008,,,,,Kozhokode - Vythiri-Gudallur Highway,0.00000000,Debris,Slide,Rapid,Diminishing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Flowing,Thick vegetation,"1",,,,Agriculture,Aforestation,1 House,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5600,76.22863100,11.53474400,KRL/WAY/58A02/2015/97,1.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",140.00000000,40.00000000,100.00000000,5600.00000000,Rainfall,,8400.00000000,,Kerala,Wayanad,58A02,Nellimala-2,Dormant,Single,2008,,,,,Kozhokode - Vythiri-Gudallur Highway,0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Thick vegetation,,,,,Agriculture,Aforestation,2 House,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5596,76.18973900,11.53459700,KRL/WAY/58A02/2015/93,1.00000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",20.00000000,300.00000000,15.00000000,6000.00000000,Rainfall,,6000.00000000,,Kerala,Wayanad,58A02,Rippon tea estate,Dormant,Single,2010,,,,,Pichen-Noufal Road,0.00000000,Debris,Slide,Rapid,Widening,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Low Height Plantation,,,,,,Aforestation,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5598,76.22912200,11.53647800,KRL/WAY/58A02/2015/95,2.00000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",150.00000000,100.00000000,130.00000000,15000.00000000,Rainfall,,30000.00000000,,Kerala,Wayanad,58A02,Nellimala,Dormant,Single,2008,,,,,Kozhokode - Vythiri-Gudallur Highway,0.00000000,Rock cum Debris,Slide,Rapid,Advancing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Moderate vegetation,,,,,Agriculture,Aforestation,1 well,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5780,76.15119200,11.53851700,KRL/WAY/58A02/2015/80,2.00000000,Schist,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",35.00000000,25.00000000,25.00000000,864.00000000,Rainfall,,1728.00000000,,Kerala,Wayanad,58A02,Arepetta-Anakkap,Active,Single,2010,,,,,Arapetta Road,0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Dry,Moderate vegetation,,,,,Agriculture,,1 house & cattle shed,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5781,76.15018900,11.53881900,KRL/WAY/58A02/2015/81,3.00000000,Charnockite,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",300.00000000,45.00000000,250.00000000,10500.00000000,Rainfall,,31500.00000000,,Kerala,Wayanad,58A02,Anakkap - Near 1st Mile,Active,Single,2009,,,,,Arapetta Road,0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Moderate vegetation,,,,,2 Acre Agriculture,,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5779,76.15344200,11.54006100,KRL/WAY/58A02/2015/79,2.00000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",28.00000000,25.00000000,25.00000000,756.00000000,Rainfall,,1512.00000000,,Kerala,Wayanad,58A02,Arepetta-Anakkap (Cut Slope Failure),Active,Single,2010,,,,,Kozhokode - Vythiri-Gudallur Highway,0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Extensive slope cut,,,,,,Retaining wall along with proper drainage outlet,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
6875,76.17287500,11.54046100,KRL/WAY/58A02/2015/56,0.50000000,Granite gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",20.00000000,12.00000000,12.00000000,216.00000000,Rainfall,Tea cultivations,108.00000000,,Kerala,Wayanad,58A02,,Dormant,Single,0,,,,,Kozhokode - Vythiri-Gudallur Highway,0.00000000,Rock cum Debris,Slide,Moderate,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Low Height Plantation,,,,,,,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
6874,76.17276900,11.54081700,KRL/WAY/58A02/2015/55,1.00000000,Granite gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",40.00000000,20.00000000,25.00000000,800.00000000,Rainfall,Tea cultivations,800.00000000,,Kerala,Wayanad,58A02,,Dormant,Single,0,,,,,Kozhokode - Vythiri-Gudallur Highway,0.00000000,Rock cum Debris,Slide,Moderate,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Low Height Plantation,,,,,,,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5777,76.15452200,11.54079400,KRL/WAY/58A02/2015/77,2.00000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",120.00000000,70.00000000,80.00000000,7150.00000000,Rainfall,,14300.00000000,,Kerala,Wayanad,58A02,Arepetta-1,Active,Single,2010,,,,,Kozhokode - Vythiri-Gudallur Highway,0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Dry,Low Height Plantation,,,,,Agriculture,,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
6860,76.16935000,11.47501400,KRL/MAL/54A03/2015/63,4.00000000,Charnockite,,,"Sulal NL  et al., 2016. Marcoscale Landslide Susceptibility Map for mountainous/hilly region on GIS platform for toposheets nos 49M/14 and 53A/3, Kozikode, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS 2014-16.",1000.00000000,500.00000000,150.00000000,500000.00000000,Rainfall,,2000000.00000000,,Kerala,Malappuram,58A03,Karimattam Estate,Dormant,Single,1984,,,,,Churalmala Road,0.00000000,Debris,Flow,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Thick vegetation,,"16",,,Agricultural loss,,,Anthropogenic activities,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
